img_path;description;label_id;label;split
real/00198.jpg;Giày Adidas Samba thật - hình 175;1;real;train
real/00200.jpg;Giày Adidas Samba thật - hình 176;1;real;train
real/00201.jpg;Giày Adidas Samba thật - hình 177;1;real;val
real/00202.jpg;Giày Adidas Samba thật - hình 178;1;real;train
real/00203.jpg;Giày Adidas Samba thật - hình 179;1;real;train
real/00204.jpg;Giày Adidas Samba thật - hình 180;1;real;train
real/00205.jpg;Giày Adidas Samba thật - hình 181;1;real;train
real/00206.jpg;Giày Adidas Samba thật - hình 182;1;real;val
real/00207.jpg;Giày Adidas Samba thật - hình 183;1;real;train
real/00208.jpg;Giày Adidas Samba thật - hình 184;1;real;train
real/00209.jpg;Giày Adidas Samba thật - hình 185;1;real;train
real/00210.jpg;Giày Adidas Samba thật - hình 186;1;real;train
real/00211.jpg;Giày Adidas Samba thật - hình 187;1;real;train
real/00212.jpg;Giày Adidas Samba thật - hình 188;1;real;train
real/00213.jpg;Giày Adidas Samba thật - hình 189;1;real;train
real/00214.jpg;Giày Adidas Samba thật - hình 190;1;real;train
real/00215.jpg;Giày Adidas Samba thật - hình 191;1;real;test
real/00216.jpg;Giày Adidas Samba thật - hình 192;1;real;val
real/00217.jpg;Giày Adidas Samba thật - hình 193;1;real;val
real/00218.jpg;Giày Adidas Samba thật - hình 194;1;real;train
real/00220.jpg;Giày Adidas Samba thật - hình 195;1;real;train
real/00221.jpg;Giày Adidas Samba thật - hình 196;1;real;train
real/00222.jpg;Giày Adidas Samba thật - hình 197;1;real;test
real/00223.jpg;Giày Adidas Samba thật - hình 198;1;real;train
real/00224.jpg;Giày Adidas Samba thật - hình 199;1;real;test
real/00225.jpg;Giày Adidas Samba thật - hình 200;1;real;train
real/00226.jpg;Giày Adidas Samba thật - hình 201;1;real;train
real/00227.jpg;Giày Adidas Samba thật - hình 202;1;real;train
real/00228.jpg;Giày Adidas Samba thật - hình 203;1;real;train
real/00230.jpg;Giày Adidas Samba thật - hình 204;1;real;val
real/00231.jpg;Giày Adidas Samba thật - hình 205;1;real;train
real/00232.jpg;Giày Adidas Samba thật - hình 206;1;real;train
real/00233.jpg;Giày Adidas Samba thật - hình 207;1;real;train
real/00234.jpg;Giày Adidas Samba thật - hình 208;1;real;test
real/00235.jpg;Giày Adidas Samba thật - hình 209;1;real;train
real/00236.jpg;Giày Adidas Samba thật - hình 210;1;real;val
real/00237.jpg;Giày Adidas Samba thật - hình 211;1;real;test
real/00238.jpg;Giày Adidas Samba thật - hình 212;1;real;val
real/00239.jpg;Giày Adidas Samba thật - hình 213;1;real;test
real/00240.jpg;Giày Adidas Samba thật - hình 214;1;real;train
real/00241.jpg;Giày Adidas Samba thật - hình 215;1;real;train
real/00242.jpg;Giày Adidas Samba thật - hình 216;1;real;test
real/00243.jpg;Giày Adidas Samba thật - hình 217;1;real;test
real/00244.jpg;Giày Adidas Samba thật - hình 218;1;real;train
real/00245.jpg;Giày Adidas Samba thật - hình 219;1;real;train
real/00246.jpg;Giày Adidas Samba thật - hình 220;1;real;train
real/00247.jpg;Giày Adidas Samba thật - hình 221;1;real;train
real/00248.jpg;Giày Adidas Samba thật - hình 222;1;real;test
real/00249.jpg;Giày Adidas Samba thật - hình 223;1;real;train
real/00250.jpg;Giày Adidas Samba thật - hình 224;1;real;test
real/00251.jpg;Giày Adidas Samba thật - hình 225;1;real;val
real/00252.jpg;Giày Adidas Samba thật - hình 226;1;real;train
real/00253.jpg;Giày Adidas Samba thật - hình 227;1;real;train
real/00254.jpg;Giày Adidas Samba thật - hình 228;1;real;train
real/00255.jpg;Giày Adidas Samba thật - hình 229;1;real;train
real/00256.jpg;Giày Adidas Samba thật - hình 230;1;real;test
real/00257.jpg;Giày Adidas Samba thật - hình 231;1;real;test
real/00258.jpg;Giày Adidas Samba thật - hình 232;1;real;train
real/00259.jpg;Giày Adidas Samba thật - hình 233;1;real;train
real/00260.jpg;Giày Adidas Samba thật - hình 234;1;real;val
real/00261.jpg;Giày Adidas Samba thật - hình 235;1;real;train
real/00262.jpg;Giày Adidas Samba thật - hình 236;1;real;train
real/00263.jpg;Giày Adidas Samba thật - hình 237;1;real;train
real/00264.jpg;Giày Adidas Samba thật - hình 238;1;real;train
real/00265.jpg;Giày Adidas Samba thật - hình 239;1;real;train
real/00266.jpg;Giày Adidas Samba thật - hình 240;1;real;train
real/00267.jpg;Giày Adidas Samba thật - hình 241;1;real;test
real/00270.jpg;Giày Adidas Samba thật - hình 242;1;real;val
real/00271.jpg;Giày Adidas Samba thật - hình 243;1;real;train
real/00272.jpg;Giày Adidas Samba thật - hình 244;1;real;train
real/00273.jpg;Giày Adidas Samba thật - hình 245;1;real;train
real/00274.jpg;Giày Adidas Samba thật - hình 246;1;real;train
real/00275.jpg;Giày Adidas Samba thật - hình 247;1;real;train
real/00276.jpg;Giày Adidas Samba thật - hình 248;1;real;train
real/00277.jpg;Giày Adidas Samba thật - hình 249;1;real;test
real/00280.jpg;Giày Adidas Samba thật - hình 250;1;real;train
real/00281.jpg;Giày Adidas Samba thật - hình 251;1;real;train
real/00282.jpg;Giày Adidas Samba thật - hình 252;1;real;val
real/00283.jpg;Giày Adidas Samba thật - hình 253;1;real;train
real/00284.jpg;Giày Adidas Samba thật - hình 254;1;real;train
real/00285.jpg;Giày Adidas Samba thật - hình 255;1;real;train
real/00286.jpg;Giày Adidas Samba thật - hình 256;1;real;train
real/00287.jpg;Giày Adidas Samba thật - hình 257;1;real;test
real/00288.jpg;Giày Adidas Samba thật - hình 258;1;real;train
real/00289.jpg;Giày Adidas Samba thật - hình 259;1;real;test
real/00290.jpg;Giày Adidas Samba thật - hình 260;1;real;train
real/00291.jpg;Giày Adidas Samba thật - hình 261;1;real;train
real/00292.jpg;Giày Adidas Samba thật - hình 262;1;real;train
real/00293.jpg;Giày Adidas Samba thật - hình 263;1;real;test
real/00294.jpg;Giày Adidas Samba thật - hình 264;1;real;train
real/00295.jpg;Giày Adidas Samba thật - hình 265;1;real;val
real/00296.jpg;Giày Adidas Samba thật - hình 266;1;real;train
real/00297.jpg;Giày Adidas Samba thật - hình 267;1;real;train
real/00298.jpg;Giày Adidas Samba thật - hình 268;1;real;train
real/00299.jpg;Giày Adidas Samba thật - hình 269;1;real;train
real/00300.jpg;Giày Adidas Samba thật - hình 270;1;real;train
real/00301.jpg;Giày Adidas Samba thật - hình 271;1;real;test
real/00302.jpg;Giày Adidas Samba thật - hình 272;1;real;test
real/00303.jpg;Giày Adidas Samba thật - hình 273;1;real;train
real/00304.jpg;Giày Adidas Samba thật - hình 274;1;real;val
real/00305.jpg;Giày Adidas Samba thật - hình 275;1;real;val
real/00306.jpg;Giày Adidas Samba thật - hình 276;1;real;val
real/00307.jpg;Giày Adidas Samba thật - hình 277;1;real;train
real/00308.jpg;Giày Adidas Samba thật - hình 278;1;real;val
real/00310.jpg;Giày Adidas Samba thật - hình 279;1;real;train
real/00311.jpg;Giày Adidas Samba thật - hình 280;1;real;train
real/00312.jpg;Giày Adidas Samba thật - hình 281;1;real;train
real/00313.jpg;Giày Adidas Samba thật - hình 282;1;real;train
real/00314.jpg;Giày Adidas Samba thật - hình 283;1;real;train
real/00315.jpg;Giày Adidas Samba thật - hình 284;1;real;val
real/00316.jpg;Giày Adidas Samba thật - hình 285;1;real;val
real/00317.jpg;Giày Adidas Samba thật - hình 286;1;real;train
real/00318.jpg;Giày Adidas Samba thật - hình 287;1;real;val
real/00320.jpg;Giày Adidas Samba thật - hình 288;1;real;train
real/00321.jpg;Giày Adidas Samba thật - hình 289;1;real;train
real/00322.jpg;Giày Adidas Samba thật - hình 290;1;real;test
real/00323.jpg;Giày Adidas Samba thật - hình 291;1;real;train
real/00324.jpg;Giày Adidas Samba thật - hình 292;1;real;val
real/00325.jpg;Giày Adidas Samba thật - hình 293;1;real;test
real/00326.jpg;Giày Adidas Samba thật - hình 294;1;real;val
real/00327.jpg;Giày Adidas Samba thật - hình 295;1;real;test
real/00328.jpg;Giày Adidas Samba thật - hình 296;1;real;train
real/00330.jpg;Giày Adidas Samba thật - hình 297;1;real;train
real/00331.jpg;Giày Adidas Samba thật - hình 298;1;real;train
real/00332.jpg;Giày Adidas Samba thật - hình 299;1;real;test
real/00333.jpg;Giày Adidas Samba thật - hình 300;1;real;train
real/00334.jpg;Giày Adidas Samba thật - hình 301;1;real;train
real/00335.jpg;Giày Adidas Samba thật - hình 302;1;real;train
real/00336.jpg;Giày Adidas Samba thật - hình 303;1;real;train
real/00337.jpg;Giày Adidas Samba thật - hình 304;1;real;test
real/00338.jpg;Giày Adidas Samba thật - hình 305;1;real;test
real/00339.jpg;Giày Adidas Samba thật - hình 306;1;real;train
real/real_103.jpg;Giày Adidas Samba thật - hình 307;1;real;val
real/real_112.jpg;Giày Adidas Samba thật - hình 308;1;real;val
real/real_13.PNG;Giày Adidas Samba thật - hình 309;1;real;train
real/real_14.PNG;Giày Adidas Samba thật - hình 310;1;real;train
real/real_146(1).jpg;Giày Adidas Samba thật - hình 311;1;real;train
real/real_146(2).jpg;Giày Adidas Samba thật - hình 312;1;real;train
real/real_146(3).jpg;Giày Adidas Samba thật - hình 313;1;real;val
real/real_146.jpg;Giày Adidas Samba thật - hình 314;1;real;train
real/real_15.PNG;Giày Adidas Samba thật - hình 315;1;real;train
real/real_153(1).jpg;Giày Adidas Samba thật - hình 316;1;real;train
real/real_153(2).jpg;Giày Adidas Samba thật - hình 317;1;real;train
real/real_153(3).jpg;Giày Adidas Samba thật - hình 318;1;real;val
real/real_153(4).jpg;Giày Adidas Samba thật - hình 319;1;real;val
real/real_153(5).jpg;Giày Adidas Samba thật - hình 320;1;real;train
real/real_153.jpg;Giày Adidas Samba thật - hình 321;1;real;train
real/real_16.PNG;Giày Adidas Samba thật - hình 322;1;real;train
real/real_17(1).PNG;Giày Adidas Samba thật - hình 323;1;real;train
real/real_18(1).PNG;Giày Adidas Samba thật - hình 324;1;real;train
real/real_19.PNG;Giày Adidas Samba thật - hình 325;1;real;train
real/real_20.PNG;Giày Adidas Samba thật - hình 326;1;real;train
real/real_21.PNG;Giày Adidas Samba thật - hình 327;1;real;train
real/real_22.PNG;Giày Adidas Samba thật - hình 328;1;real;train
real/real_23.PNG;Giày Adidas Samba thật - hình 329;1;real;train
real/real_24.PNG;Giày Adidas Samba thật - hình 330;1;real;test
real/real_25.PNG;Giày Adidas Samba thật - hình 331;1;real;train
real/real_26.PNG;Giày Adidas Samba thật - hình 332;1;real;val
real/real_27.PNG;Giày Adidas Samba thật - hình 333;1;real;train
real/real_28.PNG;Giày Adidas Samba thật - hình 334;1;real;train
real/real_29(1).PNG;Giày Adidas Samba thật - hình 335;1;real;test
real/real_30.PNG;Giày Adidas Samba thật - hình 336;1;real;train
real/real_31.PNG;Giày Adidas Samba thật - hình 337;1;real;train
real/real_32.PNG;Giày Adidas Samba thật - hình 338;1;real;test
real/real_33.PNG;Giày Adidas Samba thật - hình 339;1;real;train
real/real_34.PNG;Giày Adidas Samba thật - hình 340;1;real;train
real/real_35.PNG;Giày Adidas Samba thật - hình 341;1;real;train
real/real_36.PNG;Giày Adidas Samba thật - hình 342;1;real;train
real/real_37.PNG;Giày Adidas Samba thật - hình 343;1;real;train
real/real_38.PNG;Giày Adidas Samba thật - hình 344;1;real;test
real/real_39.PNG;Giày Adidas Samba thật - hình 345;1;real;val
real/real_4.PNG;Giày Adidas Samba thật - hình 346;1;real;train
real/real_41.PNG;Giày Adidas Samba thật - hình 347;1;real;train
real/real_43.PNG;Giày Adidas Samba thật - hình 348;1;real;train
real/real_46.PNG;Giày Adidas Samba thật - hình 349;1;real;val
real/real_7.PNG;Giày Adidas Samba thật - hình 350;1;real;train
real/real_9.PNG;Giày Adidas Samba thật - hình 351;1;real;val
real/real_98.png;Giày Adidas Samba thật - hình 352;1;real;train
